Customer_id,Loan_Account_id,Product_Type,Loan_Amount_SGD,Outstanding_Balance_SGD,Day_Past_Due,Tenure,Interest_Rate,Current_EMI_SGD,Installment_Due_Date,Last_Payment_Date,Partial_Payment_Indicator,Number_of_Past_Payments,Payment_Frequency,Amount_Paid_Each_Month_SGD,Bounce_History,Settlement_History,Repayment_Irregularity_Flags,Contact_History_Call_Attempts,Contact_History_SMS,Contact_History_WhatsApp,Contact_History_EmailLogs,Channel_used,Response_Outcome,Average_Handling_Time,Name,Age,Gender,Occupation,Income_Band_SGD,Employeement_Type,Address,Urban_Rural_Tag,Language_Preference,Mobile_Number_Active_Status,Email_Activity,App_Login_Frequency,UPI_Transactions,Online_Banking_Activity,Smartphone_Penetration,Preferred_Channel,Call_SMS_Activity_Patterns,WhatsApp_OTT_usage_Indicator,Credit_Score,Recent_Inquiries,Loan_Exposure_Across_Banks,Delinquency_on_other_Loans,Recent_Score_Change,Unemployeement_rate_region,Inflation_Rate,Interest_Rate_Trend,Economic_Stress_Index,Do_Not_Call_Registry_Data,Regional_Time_Restrictions,Communication_Complaince_Limits
SCB123819631,36697277,Credit card,38000.0,3326.81,30,12,10.0,3507.84,2025-10-06,2025-09-06,False,11,Regular,3340.8,0,Partial Settlement,False,3,8,2,3,IVR,Disconnected,16.89,Jie Lee,52,Male,Homemaker,"300,000 to 500,000",Contract,237 Bras Basah Road #16-58 Ardmore Singapore 149943 Singapore,Urban,Regional,True,True,8,13,4,Medium,Call,Medium,False,720,0,1,False,20,1.86,4.55,0.09,0.29,False,Afternoon,Weekends
SCB809276200,91907777,Personal loan,50000.0,2258.53,14,24,8.5,2318.24,2025-09-19,2025-09-05,True,23,Irregular,2272.78,0,Settled,True,2,5,2,2,Email,Partial paid,29.31,Jie Wong,54,Female,Employed,"200,000 to 300,000",Part time,975 Scotts Road #25-30 Joo Chiat Singapore 493737 Singapore,Urban,English,True,True,8,20,7,High,SMS,Low,True,667,5,1,False,49,2.1,4.62,0.09,0.13,False,Evening,Daytime
SCB773595593,31807192,Credit card,47000.0,38136.16,21,60,10.0,1048.54,2025-09-29,2025-09-08,False,14,Irregular,998.61,0,Settled,False,5,2,1,3,WhatsApp,Ignored,10.86,Nor binti Mohamed,61,Male,Retired,"300,000 to 500,000",Freelance,678 Woodlands Avenue #26-96 Ang Mo Kio Singapore 653401 Singapore,Urban,English,True,True,10,18,6,Low,Field Agent,High,True,690,3,1,False,-3,2.18,5.09,0.45,0.17,False,Afternoon,Weekends
SCB860987309,11506164,Credit card,27000.0,18716.73,30,48,10.0,719.03,2025-09-25,2025-08-26,False,17,Irregular,684.79,0,Settled,True,4,6,2,0,Field Agent,Paid fully,26.72,Jun Chua,35,Female,Homemaker,"200,000 to 300,000",Contract,143 Outram Road #42-92 Anson Singapore 376661 Singapore,Urban,English,True,True,12,13,8,Medium,Field Agent,Medium,True,666,3,1,False,40,1.85,4.44,0.42,0.19,True,Morning,Holidays
SCB309681281,62043167,Credit card,12000.0,549.16,0,24,10.0,553.74,2025-09-26,2025-09-30,False,23,Irregular,553.74,0,Under Negotiation,True,3,6,4,0,IVR,Connected,22.79,Anand Subramaniam,64,Others,Homemaker,"200,000 to 300,000",Unemployed,978 East Coast Road #30-87 Seletar Singapore 637062 Singapore,Urban,English,True,True,12,7,6,Low,SMS,High,False,650,2,0,False,29,2.0,5.35,0.44,0.26,True,Morning,Evening
SCB194362889,19559266,Credit card,29000.0,5017.18,33,48,10.0,794.35,2025-10-08,2025-09-05,False,41,Regular,735.51,0,Settled,False,3,9,1,0,Field Agent,Ignored,22.11,Yan Tan,26,Male,Employed,"50,000 to 100,000",Full time,964 Tampines Avenue #45-52 High Street Singapore 993474 Singapore,Urban,English,True,True,13,20,11,High,Field Agent,Medium,True,681,0,1,True,-8,2.06,5.29,0.01,0.24,False,Evening,Evening
SCB273175676,43505549,Education loan,65000.0,16807.86,30,12,8.0,5936.96,2025-10-07,2025-09-07,False,9,Regular,5654.25,0,Settled,False,1,7,4,0,IVR,Ignored,15.95,Feng Lim,26,Male,Homemaker,"500,000 or Above",Freelance,886 Kallang Road #36-95 Watten Estate Singapore 699942 Singapore,Urban,English,True,True,1,19,10,Medium,WhatsApp,Low,True,722,2,1,False,-42,1.87,5.17,0.26,0.3,False,Morning,Weekdays
SCB872420073,51639680,Credit card,47000.0,1515.23,34,36,10.0,1637.88,2025-10-10,2025-09-06,False,35,Regular,1516.56,1,Settled,False,6,6,3,3,Email,Paid fully,18.98,Xin Lee,65,Female,Self-Employed,"500,000 or Above",Unemployed,439 Chinatown Street #36-77 Balestier Singapore 826201 Singapore,Urban,English,True,True,8,16,13,Low,Field Agent,High,False,708,1,0,False,47,2.1,4.99,0.11,0.21,False,Morning,Weekends
SCB643271246,46215309,Auto loan,75000.0,36391.8,32,48,9.0,2015.69,2025-10-13,2025-09-11,True,27,Irregular,1866.38,1,Partial Settlement,False,4,6,0,1,Call,Partial paid,27.6,James Wilson,68,Male,Unemployed,"50,000 to 100,000",Full time,965 Scotts Road #40-50 Serangoon Garden Singapore 676569 Singapore,Urban,English,True,True,10,12,13,Low,IVR,Medium,False,679,5,1,False,47,2.07,4.06,0.4,0.37,False,Afternoon,Holidays
SCB165359967,50586591,Education loan,33000.0,22548.09,31,60,8.0,722.65,2025-09-25,2025-08-25,False,22,Irregular,669.12,0,Partial Settlement,False,5,5,1,2,Email,Partial paid,10.8,Jie Ng,48,Male,Student,"200,000 to 300,000",Full time,654 Woodlands Avenue #12-75 Ang Mo Kio Singapore 124795 Singapore,Urban,English,True,False,10,15,6,High,App notification,Medium,False,708,2,0,False,27,1.82,5.35,-0.17,0.39,True,Morning,Weekends
SCB770709837,85837007,Credit card,14000.0,5244.68,33,60,10.0,321.26,2025-09-19,2025-08-17,False,41,Regular,297.46,1,Partial Settlement,False,1,4,1,0,Call,Ignored,12.08,Li Tan,37,Male,Homemaker,"50,000 or Below",Freelance,642 Kallang Road #35-26 Tiong Bahru Singapore 959281 Singapore,Urban,Regional,True,False,8,16,3,Medium,Email,High,True,708,3,0,False,-44,2.08,5.41,-0.08,0.29,True,Night,Evening
SCB454985499,28838954,Education loan,31000.0,18778.31,33,48,8.0,817.34,2025-10-09,2025-09-06,True,21,Irregular,756.8,0,Settled,True,2,5,1,1,IVR,Partial paid,20.52,Hui Tan,31,Male,Retired,"50,000 or Below",Freelance,67 Simei Street #03-82 Changi Singapore 984041 Singapore,Urban,English,True,True,12,11,11,Medium,App notification,Low,True,659,1,2,False,22,2.12,4.92,-0.07,0.26,False,Afternoon,Holidays
SCB266057976,35173623,Education loan,68000.0,13344.71,27,60,8.0,1447.73,2025-10-04,2025-09-07,False,50,Irregular,1378.79,1,Settled,False,2,11,2,0,Field Agent,Paid fully,13.4,Nor binti Hassan,53,Male,Self-Employed,"500,000 or Above",Part time,836 Lavender Street #19-44 Cairnhill Singapore 627660 Singapore,Urban,Regional,True,True,9,13,7,High,Email,Medium,False,692,1,0,False,34,2.12,4.71,0.25,0.25,False,Afternoon,Weekdays
SCB557696418,95804850,Education loan,6000.0,2176.6,32,36,8.0,203.06,2025-09-24,2025-08-23,False,24,Irregular,188.02,1,Settled,True,2,0,1,1,Field Agent,Ignored,25.23,Ahmad bin Ali,34,Female,Self-Employed,"50,000 to 100,000",Contract,608 Joo Chiat Road #03-42 Yishun Singapore 442018 Singapore,Urban,English,True,True,7,11,6,High,IVR,Medium,True,676,2,0,False,-12,2.05,4.88,0.44,0.37,False,Morning,Holidays
SCB843999470,21295041,Personal loan,100000.0,54617.11,33,48,8.5,2662.02,2025-09-18,2025-08-16,False,24,Regular,2464.83,0,Under Negotiation,False,4,7,3,1,IVR,Promised to pay,24.8,Ling Ng,52,Female,Retired,"300,000 to 500,000",Freelance,610 Farrer Road #02-48 Serangoon Garden Singapore 134541 Singapore,Urban,Regional,False,True,11,13,10,Medium,IVR,High,True,725,2,2,False,-12,1.8,5.31,0.11,0.17,True,Night,Weekdays
SCB671986447,63898547,Education loan,61000.0,48295.64,33,60,8.0,1335.81,2025-09-26,2025-08-24,False,15,Irregular,1236.86,0,Settled,True,2,5,2,1,IVR,Connected,17.9,Yan Tan,32,Female,Self-Employed,"500,000 or Above",Freelance,812 Havelock Road #31-67 Bishan Singapore 459420 Singapore,Urban,English,True,True,10,10,3,High,SMS,Medium,False,687,2,0,False,-41,1.98,4.65,0.15,0.4,True,Evening,Holidays
SCB960193843,87294160,Education loan,5000.0,978.08,9,60,8.0,103.41,2025-09-27,2025-09-18,False,50,Irregular,101.38,2,Settled,True,2,8,3,0,SMS,Disconnected,23.63,Feng Koh,63,Female,Retired,"50,000 to 100,000",Full time,340 Beach Road #06-20 Queenstown Singapore 145416 Singapore,Urban,English,True,False,7,18,14,Low,Email,Medium,True,631,4,0,False,11,1.98,5.05,0.24,0.13,False,Night,Weekends
SCB620519904,31471789,Auto loan,40000.0,11429.09,30,48,9.0,1045.17,2025-09-28,2025-08-29,False,36,Irregular,995.4,0,Not Settled,True,2,6,6,1,SMS,Disconnected,19.02,Ming Teo,56,Female,Self-Employed,"300,000 to 500,000",Unemployed,206 Marine Parade Road #04-73 Sembawang Singapore 352064 Singapore,Urban,English,True,True,8,15,7,High,SMS,Medium,False,666,1,0,False,15,2.19,4.53,0.25,0.14,False,Night,Holidays
SCB167747330,32711310,Business loan,325000.0,165658.13,30,36,9.5,10931.25,2025-10-07,2025-09-07,False,19,Irregular,10410.71,0,Partial Settlement,False,8,5,3,1,WhatsApp,Paid fully,11.21,Wei Koh,47,Male,Retired,"500,000 or Above",Freelance,482 Jalan Besar #46-48 Jurong Singapore 701822 Singapore,Urban,English,True,True,7,12,9,Medium,App notification,Medium,True,700,4,0,False,-45,2.14,5.4,0.45,0.1,False,Morning,Evening
SCB232779985,99909842,Business loan,55000.0,45518.87,33,48,9.5,1492.31,2025-09-19,2025-08-17,False,10,Regular,1381.77,0,Under Negotiation,False,3,2,0,1,WhatsApp,Promised to pay,12.11,Wei Ng,33,Female,Student,"500,000 or Above",Unemployed,742 Marine Parade Road #44-01 Novena Singapore 976522 Singapore,Urban,English,True,True,9,12,7,High,IVR,High,True,732,0,1,False,25,1.84,5.09,0.22,0.3,False,Morning,Weekends
SCB159203594,66258968,Credit card,39000.0,8698.94,20,60,10.0,870.06,2025-10-12,2025-09-22,False,49,Irregular,828.63,1,Under Negotiation,True,4,4,0,0,IVR,Promised to pay,14.1,Ming Tan,34,Others,Unemployed,"500,000 or Above",Unemployed,687 Victoria Street #16-16 Bukit Panjang Singapore 232610 Singapore,Urban,English,True,True,14,12,6,Low,SMS,High,False,676,0,1,False,-26,2.18,4.16,-0.18,0.28,True,Night,Daytime
SCB200173898,22152364,Personal loan,81000.0,2549.42,30,36,8.5,2684.82,2025-10-07,2025-09-07,True,35,Regular,2556.97,0,Settled,False,6,2,6,0,SMS,Connected,13.15,Yan Ng,53,Female,Student,"300,000 to 500,000",Contract,486 Tanglin Road #50-13 Ulu Pandan Singapore 467662 Singapore,Urban,Regional,True,True,14,10,9,High,SMS,Medium,False,698,2,0,False,24,2.03,5.02,-0.14,0.29,False,Morning,Holidays
SCB288620347,63230084,Personal loan,94000.0,2967.79,33,36,8.5,3204.74,2025-10-01,2025-08-29,False,35,Irregular,2967.35,2,Settled,True,2,3,6,1,IVR,Ignored,15.17,Yan Chua,41,Male,Retired,"300,000 to 500,000",Contract,702 South Bridge Road #50-68 Choa Chu Kang Singapore 247813 Singapore,Urban,English,True,True,13,16,12,Medium,Email,Medium,True,614,1,2,True,-9,1.82,5.36,0.46,0.32,False,Afternoon,Evening
SCB380927992,57758301,Auto loan,85000.0,3854.29,0,24,9.0,3883.2,2025-10-13,2025-10-16,False,23,Irregular,3883.2,1,Settled,True,4,4,1,0,SMS,Partial paid,18.57,Wei Chua,57,Female,Retired,"50,000 or Below",Full time,798 Simei Street #50-36 Orchard Singapore 836727 Singapore,Urban,Regional,True,False,7,13,12,Medium,WhatsApp,High,True,660,1,0,False,10,2.19,4.61,0.03,0.11,False,Afternoon,Holidays
SCB800680441,19696591,Education loan,11000.0,6453.14,32,60,8.0,240.88,2025-09-19,2025-08-18,False,28,Regular,223.04,0,Under Negotiation,False,4,5,3,1,WhatsApp,Partial paid,19.49,Deepa Singh,55,Male,Employed,"500,000 or Above",Full time,397 Chinatown Street #23-94 Braddell Singapore 875767 Singapore,Urban,English,True,True,6,9,10,High,IVR,High,True,745,4,3,False,43,2.0,4.63,0.0,0.34,False,Night,Daytime
SCB848490483,12934139,Business loan,345000.0,15722.11,7,24,9.5,16157.31,2025-09-23,2025-09-16,False,23,Regular,15840.5,0,Settled,False,2,1,3,1,Field Agent,Promised to pay,10.95,Wei Wong,33,Male,Employed,"500,000 or Above",Full time,24 Joo Chiat Road #49-12 Eastwood Singapore 265416 Singapore,Urban,Regional,True,True,10,14,9,High,IVR,Low,False,725,0,2,False,-26,2.1,4.8,-0.15,0.21,False,Morning,Evening
SCB729551370,41035322,Education loan,33000.0,19829.64,25,60,8.0,702.58,2025-10-10,2025-09-15,False,27,Irregular,669.12,2,Under Negotiation,True,6,10,4,3,Email,Disconnected,28.69,Jun Lim,31,Male,Employed,"50,000 to 100,000",Freelance,500 Tanglin Road #38-66 Anson Singapore 525007 Singapore,Urban,English,True,True,9,16,12,High,Call,Low,True,663,4,1,False,-38,2.13,5.12,-0.05,0.36,False,Morning,Holidays
SCB124930683,13555495,Education loan,8000.0,5595.86,34,60,8.0,175.19,2025-09-26,2025-08-23,False,21,Irregular,162.21,0,Settled,False,2,1,1,0,IVR,Partial paid,27.17,Ali binti Mohamed,42,Male,Retired,"500,000 or Above",Unemployed,770 Chinatown Street #10-33 Novena Singapore 504955 Singapore,Urban,Regional,True,True,7,18,11,Medium,App notification,Low,True,703,2,2,False,-38,1.88,5.07,0.18,0.37,False,Afternoon,Holidays
SCB931344423,26993144,Personal loan,53000.0,4624.34,34,12,8.5,4992.46,2025-10-13,2025-09-09,False,11,Regular,4622.65,0,Settled,False,5,4,3,0,Email,Disconnected,18.78,Ming Wong,28,Male,Student,"200,000 to 300,000",Part time,105 Potong Pasir Avenue #15-05 Toa Payoh Singapore 630669 Singapore,Urban,English,True,True,11,18,11,High,SMS,Medium,True,720,1,0,False,19,2.07,4.66,0.49,0.27,True,Night,Holidays
SCB549705219,69948418,Credit card,32000.0,2809.63,32,12,10.0,3038.37,2025-10-12,2025-09-10,False,11,Irregular,2813.31,0,Under Negotiation,True,1,9,0,0,WhatsApp,Connected,29.12,Feng Ng,54,Male,Retired,"100,000 to 200,000",Contract,559 Tampines Avenue #26-35 Orchard Singapore 582829 Singapore,Urban,English,True,False,10,18,9,Medium,IVR,Low,True,659,2,2,False,47,2.11,4.34,-0.07,0.28,False,Afternoon,Weekends
SCB991654011,70478662,Personal loan,50000.0,3057.01,34,60,8.5,1107.9,2025-09-19,2025-08-16,False,57,Regular,1025.83,1,Not Settled,False,5,5,2,1,Call,Disconnected,23.0,Nor binti Hassan,54,Male,Self-Employed,"100,000 to 200,000",Part time,690 Potong Pasir Avenue #46-16 High Street Singapore 226979 Singapore,Urban,Regional,True,True,7,12,10,High,App notification,Low,True,675,3,0,True,-6,2.02,4.2,0.04,0.25,False,Night,Weekdays
SCB566744172,54400447,Personal loan,44000.0,37543.6,24,36,8.5,1458.42,2025-10-06,2025-09-12,False,6,Regular,1388.97,0,Settled,False,3,11,2,1,Email,Paid fully,15.52,Hui Koh,55,Female,Retired,"500,000 or Above",Part time,252 East Coast Road #39-91 Hong Leong Garden Singapore 306296 Singapore,Urban,Regional,True,True,5,12,8,Medium,App notification,High,True,727,7,3,False,-11,1.84,4.5,0.14,0.3,False,Night,Weekdays
SCB163831751,42923613,Business loan,450000.0,325276.85,33,60,9.5,10206.91,2025-10-15,2025-09-12,True,20,Regular,9450.84,0,Partial Settlement,False,2,4,2,1,WhatsApp,Paid fully,19.38,Yan Koh,42,Male,Student,"200,000 to 300,000",Freelance,423 South Bridge Road #15-58 Upper Thomson Singapore 551908 Singapore,Urban,Regional,True,True,9,16,11,High,WhatsApp,High,False,702,4,0,False,-27,2.1,4.01,0.06,0.28,True,Night,Holidays
SCB269666637,17697965,Business loan,65000.0,2982.42,33,24,9.5,3223.2,2025-10-09,2025-09-06,True,23,Irregular,2984.44,0,Settled,False,4,6,5,2,Call,Promised to pay,14.42,Jun Ong,41,Female,Employed,"100,000 to 200,000",Unemployed,436 Bras Basah Road #36-51 Balestier Singapore 602224 Singapore,Urban,Regional,True,True,15,25,10,High,WhatsApp,Low,False,682,0,3,False,-35,1.95,5.1,0.08,0.29,False,Night,Holidays
SCB680802654,19881960,Education loan,52000.0,13482.24,31,12,8.0,4885.27,2025-09-24,2025-08-24,True,9,Regular,4523.4,0,Partial Settlement,False,2,7,1,3,Email,Promised to pay,23.98,Ling Lim,65,Male,Student,"300,000 to 500,000",Part time,78 Tampines Avenue #20-49 Tampines Singapore 842338 Singapore,Urban,English,True,True,8,19,12,Low,App notification,Medium,True,704,1,2,False,-21,1.85,5.09,-0.09,0.31,False,Evening,Weekdays
SCB923042368,19526878,Personal loan,82000.0,59905.02,31,24,8.5,4025.56,2025-10-13,2025-09-12,False,7,Irregular,3727.37,0,Under Negotiation,False,3,3,1,2,Call,Ignored,22.11,Li Ong,27,Male,Self-Employed,"50,000 to 100,000",Full time,232 Jalan Besar #15-35 Loyang Singapore 471294 Singapore,Urban,English,True,False,15,17,12,High,IVR,Low,True,701,1,0,False,-29,1.95,5.25,0.14,0.17,False,Morning,Holidays
SCB987122724,74330303,Education loan,11000.0,1064.13,33,48,8.0,290.02,2025-10-14,2025-09-11,False,44,Regular,268.54,1,Settled,False,2,6,1,0,Call,Partial paid,20.07,Abdullah bin Ali,58,Male,Student,"200,000 to 300,000",Contract,827 Newton Road #33-51 Changi Singapore 301998 Singapore,Urban,English,False,True,15,14,5,High,App notification,Medium,True,714,1,1,False,1,2.13,5.45,0.12,0.35,True,Morning,Weekends
SCB970168367,49673923,Auto loan,110000.0,30444.84,31,60,9.0,2466.09,2025-10-11,2025-09-10,False,46,Regular,2283.42,0,Not Settled,False,2,5,3,3,WhatsApp,Connected,20.86,Hui Lim,63,Female,Homemaker,"200,000 to 300,000",Part time,245 Jalan Besar #40-18 Springleaf Singapore 266220 Singapore,Urban,English,True,False,14,14,8,Low,WhatsApp,Medium,True,723,1,0,False,39,2.05,4.51,0.29,0.35,True,Morning,Daytime
SCB169050799,54259718,Education loan,72000.0,19778.81,31,36,8.0,2436.72,2025-10-10,2025-09-09,True,27,Regular,2256.22,0,Partial Settlement,False,7,5,3,1,Email,Paid fully,15.49,Ming Koh,25,Female,Employed,"50,000 to 100,000",Full time,123 Upper Serangoon Road #01-41 Katong Singapore 643412 Singapore,Urban,Regional,True,True,13,14,8,High,IVR,High,False,691,1,1,False,-46,1.93,5.06,0.31,0.2,False,Morning,Evening
SCB952908088,44996174,Auto loan,75000.0,42595.19,33,24,9.0,3700.47,2025-09-26,2025-08-24,False,11,Irregular,3426.36,0,Not Settled,False,3,10,1,0,WhatsApp,Promised to pay,25.11,Xin Teo,25,Male,Employed,"100,000 to 200,000",Full time,914 Collyer Quay #16-51 Sembawang Singapore 628022 Singapore,Urban,English,True,True,9,9,0,High,Field Agent,High,True,701,2,0,False,19,2.13,5.01,0.14,0.33,True,Morning,Holidays
SCB106429954,59174887,Education loan,24000.0,1086.3,34,24,8.0,1172.29,2025-09-24,2025-08-21,True,23,Regular,1085.45,0,Not Settled,False,2,5,2,0,Email,Connected,23.2,Ling Ong,67,Female,Retired,"300,000 to 500,000",Full time,828 Geylang Road #09-33 Tampines Singapore 383791 Singapore,Urban,English,True,False,13,14,7,Low,WhatsApp,Low,True,711,2,1,False,-24,1.88,4.62,-0.08,0.11,False,Evening,Evening
SCB747058326,89724467,Credit card,8000.0,1792.44,33,60,10.0,183.58,2025-10-01,2025-08-29,False,49,Regular,169.98,0,Under Negotiation,False,4,8,4,2,WhatsApp,Disconnected,22.6,Nor binti Abdullah,60,Female,Homemaker,"300,000 to 500,000",Freelance,216 Kallang Road #33-08 Orchard Singapore 518521 Singapore,Urban,English,True,True,9,11,8,Medium,WhatsApp,Medium,True,743,4,0,False,-50,1.91,4.99,0.46,0.24,True,Evening,Daytime
SCB863219174,13030490,Auto loan,80000.0,6944.04,0,12,9.0,6996.12,2025-09-30,2025-10-14,False,11,Irregular,6996.12,1,Not Settled,True,3,5,0,0,Call,Promised to pay,26.58,Jun Ong,58,Male,Unemployed,"50,000 or Below",Freelance,454 Toa Payoh Central #21-77 Hougang Singapore 976239 Singapore,Urban,English,False,True,7,13,10,Low,Call,Medium,False,666,3,2,False,-1,1.97,5.39,0.15,0.2,False,Night,Weekdays
SCB620700079,14894627,Business loan,410000.0,13121.74,32,36,9.5,14184.19,2025-09-26,2025-08-25,True,35,Irregular,13133.51,1,Under Negotiation,False,4,4,3,3,SMS,Ignored,16.52,Xin Lim,38,Female,Retired,"200,000 to 300,000",Contract,287 Victoria Street #17-84 Ang Mo Kio Singapore 735097 Singapore,Urban,English,True,False,17,18,7,Medium,SMS,Low,True,665,2,1,False,47,1.83,5.19,0.32,0.37,False,Night,Evening
SCB562186731,64415758,Personal loan,64000.0,2909.59,33,24,8.5,3141.89,2025-09-21,2025-08-19,False,23,Irregular,2909.16,0,Under Negotiation,False,4,5,4,1,Call,Partial paid,14.22,Ming Lim,65,Others,Homemaker,"300,000 to 500,000",Contract,137 Simei Street #18-60 Golden Mile Singapore 842792 Singapore,Urban,English,False,True,7,14,10,Low,WhatsApp,Medium,True,706,5,1,False,-41,2.07,4.03,0.18,0.29,False,Afternoon,Holidays
SCB124194729,66009317,Personal loan,75000.0,3387.06,10,24,8.5,3477.36,2025-09-26,2025-09-16,False,23,Irregular,3409.18,0,Under Negotiation,True,1,4,3,1,Call,Connected,23.54,Hui Teo,50,Others,Student,"500,000 or Above",Full time,196 Potong Pasir Avenue #05-89 Eunos Singapore 136916 Singapore,Urban,Regional,True,True,11,11,5,High,App notification,Low,True,686,5,0,False,4,2.13,4.82,-0.05,0.2,False,Morning,Evening
SCB310033829,64663245,Education loan,95000.0,4298.07,32,24,8.0,4640.32,2025-10-12,2025-09-10,False,23,Regular,4296.59,0,Not Settled,False,6,9,2,2,IVR,Connected,27.52,Jie Chua,61,Male,Unemployed,"50,000 to 100,000",Freelance,698 Bugis Street #38-25 Yishun Singapore 405862 Singapore,Urban,English,True,True,9,14,9,Low,Field Agent,High,True,728,2,0,False,-36,2.09,5.06,0.17,0.33,True,Night,Evening
SCB675590152,82347769,Personal loan,11000.0,959.56,33,12,8.5,1036.17,2025-10-13,2025-09-10,True,11,Irregular,959.42,0,Settled,True,0,6,3,3,Field Agent,Connected,22.44,Elizabeth Smith,67,Male,Retired,"100,000 to 200,000",Freelance,338 Serangoon Road #03-08 Novena Singapore 365715 Singapore,Urban,English,True,True,6,13,11,Low,App notification,Medium,True,651,4,1,False,28,1.89,4.65,0.45,0.26,False,Night,Daytime
SCB331552243,67157396,Auto loan,35000.0,14125.66,30,60,9.0,762.87,2025-09-26,2025-08-27,False,39,Irregular,726.54,3,Settled,True,4,4,2,2,WhatsApp,Ignored,29.98,Hui Chan,59,Male,Retired,"50,000 to 100,000",Part time,443 Clarke Quay #35-72 HarbourFront Singapore 619606 Singapore,Urban,Regional,True,True,10,8,5,Medium,SMS,High,True,581,1,1,True,10,1.89,5.0,0.43,0.31,False,Afternoon,Weekends
SCB458056974,25398989,Education loan,50000.0,18542.47,30,48,8.0,1281.68,2025-10-13,2025-09-13,False,32,Irregular,1220.65,0,Settled,True,2,4,2,0,Field Agent,Paid fully,17.17,Priya Subramaniam,48,Male,Retired,"300,000 to 500,000",Freelance,108 Havelock Road #02-59 People's Park Singapore 960969 Singapore,Urban,English,True,True,4,13,10,Medium,App notification,Medium,True,673,2,2,False,42,2.1,4.77,-0.14,0.32,True,Afternoon,Evening
SCB582538908,25585643,Personal loan,60000.0,1893.51,31,36,8.5,2045.57,2025-09-19,2025-08-19,False,35,Irregular,1894.05,1,Partial Settlement,True,6,0,3,0,IVR,Partial paid,27.04,Mohamed bin Ahmad,39,Others,Student,"50,000 to 100,000",Freelance,889 Upper Serangoon Road #19-96 Ardmore Singapore 874234 Singapore,Urban,English,True,True,9,15,11,High,Email,Low,True,620,2,2,True,-21,2.13,4.88,-0.1,0.19,True,Night,Weekdays
SCB268784753,81673595,Auto loan,190000.0,4703.25,16,48,9.0,4964.57,2025-10-05,2025-09-19,True,47,Irregular,4728.16,1,Partial Settlement,True,4,5,2,1,Call,Connected,18.27,Ling Wong,31,Male,Self-Employed,"200,000 to 300,000",Unemployed,133 Jalan Besar #36-34 Sembawang Singapore 501210 Singapore,Urban,Regional,True,True,9,9,8,High,SMS,Medium,True,638,0,1,False,15,1.8,4.6,-0.13,0.11,False,Night,Evening
SCB959808762,85938470,Business loan,280000.0,24540.06,34,12,9.5,26515.49,2025-09-19,2025-08-16,False,11,Irregular,24551.38,1,Not Settled,True,2,4,3,1,Call,Paid fully,25.43,Li Tan,40,Female,Retired,"500,000 or Above",Full time,854 Emerald Hill Road #34-44 Holland Road Singapore 400728 Singapore,Urban,English,False,True,12,12,5,Medium,Email,Low,True,678,2,0,False,43,1.88,5.03,-0.07,0.27,False,Evening,Weekdays
SCB899108016,46460781,Personal loan,67000.0,1651.33,32,48,8.5,1783.56,2025-09-28,2025-08-27,False,47,Irregular,1651.44,0,Partial Settlement,True,0,3,2,0,SMS,Disconnected,24.32,Xin Chua,60,Female,Unemployed,"50,000 to 100,000",Freelance,885 Holland Road #27-84 Choa Chu Kang Singapore 402818 Singapore,Urban,English,False,True,12,15,6,Low,SMS,High,True,681,2,0,False,28,2.12,4.52,0.13,0.34,True,Afternoon,Weekdays
SCB557684098,95264170,Personal loan,99000.0,4499.8,32,24,8.5,4860.12,2025-09-28,2025-08-27,True,23,Regular,4500.11,0,Partial Settlement,False,5,3,1,0,Field Agent,Promised to pay,20.17,Yan Ng,52,Male,Student,"50,000 to 100,000",Freelance,13 Tanglin Road #49-94 Clementi Park Singapore 163461 Singapore,Urban,English,True,True,9,20,9,High,Field Agent,Medium,True,670,2,0,True,17,2.1,4.41,0.24,0.38,False,Morning,Weekends
SCB284000789,42022484,Education loan,70000.0,31616.46,34,60,8.0,1532.9,2025-09-24,2025-08-21,False,36,Regular,1419.35,0,Partial Settlement,False,2,8,1,2,Email,Promised to pay,16.79,Latha Menon,62,Male,Self-Employed,"200,000 to 300,000",Freelance,5 Emerald Hill Road #42-87 Serangoon Singapore 898825 Singapore,Urban,Regional,True,False,11,9,7,Low,App notification,High,True,745,3,1,False,-41,2.0,5.26,0.49,0.15,False,Night,Weekdays
SCB811446695,28017510,Business loan,435000.0,38108.16,32,12,9.5,41193.72,2025-09-28,2025-08-27,False,11,Regular,38142.33,1,Partial Settlement,False,2,5,2,0,Call,Promised to pay,16.01,Jie Chan,66,Male,Employed,"50,000 or Below",Full time,655 Potong Pasir Avenue #30-02 Yishun Singapore 860192 Singapore,Urban,English,True,True,13,11,7,Low,WhatsApp,Medium,True,737,1,0,False,-48,1.94,4.17,0.15,0.11,False,Evening,Weekends
SCB401069907,24210907,Business loan,295000.0,272231.01,23,60,9.5,6505.33,2025-10-09,2025-09-16,True,6,Irregular,6195.55,0,Under Negotiation,False,5,3,1,3,WhatsApp,Ignored,26.61,Jun Koh,28,Female,Retired,"500,000 or Above",Freelance,234 Scotts Road #02-89 Tiong Bahru Singapore 643385 Singapore,Urban,English,True,True,4,25,6,Medium,IVR,Low,False,689,1,0,False,5,1.88,4.1,0.15,0.25,False,Morning,Holidays
