Customer_id,Loan_Account_id,Product_Type,Loan_Amount_SGD,Outstanding_Balance_SGD,Day_Past_Due,Tenure,Interest_Rate,Current_EMI_SGD,Installment_Due_Date,Last_Payment_Date,Partial_Payment_Indicator,Number_of_Past_Payments,Payment_Frequency,Amount_Paid_Each_Month_SGD,Bounce_History,Settlement_History,Repayment_Irregularity_Flags,Contact_History_Call_Attempts,Contact_History_SMS,Contact_History_WhatsApp,Contact_History_EmailLogs,Channel_used,Response_Outcome,Average_Handling_Time,Name,Age,Gender,Occupation,Income_Band_SGD,Employeement_Type,Address,Urban_Rural_Tag,Language_Preference,Mobile_Number_Active_Status,Email_Activity,App_Login_Frequency,UPI_Transactions,Online_Banking_Activity,Smartphone_Penetration,Preferred_Channel,Call_SMS_Activity_Patterns,WhatsApp_OTT_usage_Indicator,Credit_Score,Recent_Inquiries,Loan_Exposure_Across_Banks,Delinquency_on_other_Loans,Recent_Score_Change,Unemployeement_rate_region,Inflation_Rate,Interest_Rate_Trend,Economic_Stress_Index,Do_Not_Call_Registry_Data,Regional_Time_Restrictions,Communication_Complaince_Limits
SCB407469664,57754161,Business loan,5000.0,436.7,29,12,9.5,460.34,2025-09-21,2025-07-24,True,11,Regular,438.42,1,Under Negotiation,False,3,4,1,0,Email,Paid fully,26.27,Rui Lim,37,Male,Employed,"100,000 to 200,000",Freelance,829 Collyer Quay #41-05 Ang Mo Kio Singapore 706028 Singapore,Urban,English,True,True,10,11,4,High,SMS,Low,True,684,3,5,False,-20,1.91,4.32,0.21,0.37,True,Morning,Evening
SCB606741324,24674876,Education loan,50000.0,13644.84,3,36,8.0,1598.16,2025-10-17,2025-09-14,False,27,Irregular,1566.82,0,Under Negotiation,False,3,7,2,1,WhatsApp,Disconnected,25.5,Lei Ang,53,Female,Homemaker,"300,000 to 500,000",Part time,937 Lavender Street #20-73 Seletar Singapore 752409 Singapore,Urban,English,True,False,10,14,8,Medium,IVR,High,True,649,0,0,True,20,2.15,4.79,0.41,0.18,False,Night,Evening
SCB753952263,52307489,Auto loan,195000.0,136105.37,20,36,9.0,6511.0,2025-09-22,2025-08-03,False,12,Regular,6200.95,0,Not Settled,False,6,3,3,2,Field Agent,Promised to pay,20.6,Feng Yeo,65,Male,Unemployed,"500,000 or Above",Contract,284 East Coast Road #41-24 Katong Singapore 210552 Singapore,Urban,Regional,True,True,14,13,5,Low,Call,Medium,False,735,0,0,False,10,1.84,5.46,-0.1,0.2,False,Morning,Weekends
SCB399843208,15283645,Credit card,19000.0,13496.99,14,48,10.0,491.53,2025-10-08,2025-08-25,False,16,Regular,481.89,0,Not Settled,False,3,3,4,0,Field Agent,Disconnected,18.89,Ramesh Menon,40,Male,Student,"300,000 to 500,000",Freelance,83 Tampines Avenue #29-06 Lim Chu Kang Singapore 708668 Singapore,Urban,English,True,True,8,10,8,High,Call,Medium,True,724,2,0,False,-39,1.82,4.06,0.49,0.29,False,Night,Holidays
SCB412456936,42180417,Credit card,12000.0,5158.99,19,12,10.0,1107.74,2025-10-02,2025-08-14,False,7,Regular,1054.99,0,Not Settled,False,2,8,0,0,IVR,Connected,19.62,Divya Shankar,65,Female,Unemployed,"300,000 to 500,000",Part time,255 Simei Street #15-60 Upper Thomson Singapore 511377 Singapore,Urban,English,True,True,13,15,11,Low,SMS,Low,False,723,1,0,False,-17,1.9,5.35,0.19,0.26,False,Evening,Daytime
SCB114441302,34344996,Credit card,44000.0,18595.74,14,48,10.0,1138.27,2025-10-05,2025-08-22,False,30,Regular,1115.95,0,Under Negotiation,False,3,7,2,2,Call,Partial paid,20.06,Yun Cheng,36,Male,Unemployed,"100,000 to 200,000",Contract,923 Pasir Panjang Road #22-68 Upper Bukit Timah Singapore 126161 Singapore,Urban,Regional,True,True,4,14,11,Low,IVR,High,True,720,2,1,False,33,2.07,4.67,0.4,0.36,False,Night,Holidays
SCB713717740,69763375,Auto loan,160000.0,61518.58,14,60,9.0,3387.77,2025-10-16,2025-09-02,False,40,Irregular,3321.34,0,Not Settled,False,3,2,2,0,SMS,Paid fully,26.96,Chen Quek,49,Male,Employed,"300,000 to 500,000",Freelance,533 Sembawang Road #18-22 Tampines Singapore 730269 Singapore,Urban,English,True,True,11,15,8,High,IVR,Medium,True,649,3,2,True,36,1.9,4.7,0.36,0.32,False,Evening,Holidays
SCB292979268,76440610,Auto loan,45000.0,1420.65,4,36,9.0,1459.61,2025-10-03,2025-08-29,False,35,Irregular,1430.99,1,Not Settled,True,3,5,2,2,SMS,Ignored,12.52,Rahimah binti Karim,42,Female,Student,"50,000 to 100,000",Unemployed,17 Potong Pasir Avenue #21-35 Cairnhill Singapore 809433 Singapore,Urban,English,True,False,10,17,10,High,IVR,High,False,660,5,0,False,-5,2.11,4.25,-0.09,0.26,True,Afternoon,Holidays
SCB616868655,99188489,Auto loan,135000.0,6121.86,1,24,9.0,6290.79,2025-10-15,2025-09-13,False,23,Irregular,6167.44,3,Not Settled,True,3,1,4,0,Call,Partial paid,22.08,Xin Cheng,29,Female,Student,"50,000 or Below",Part time,689 Maxwell Road #21-47 Seletar Singapore 440661 Singapore,Urban,Regional,True,False,6,17,7,High,SMS,High,True,647,0,1,False,-39,2.2,5.16,0.31,0.21,False,Night,Weekdays
SCB500907943,75799155,Credit card,23000.0,13310.72,12,60,10.0,498.45,2025-10-15,2025-09-03,False,29,Irregular,488.68,0,Under Negotiation,True,4,7,0,3,Email,Connected,15.59,An Quek,47,Male,Self-Employed,"300,000 to 500,000",Freelance,281 Victoria Street #11-01 Serangoon Singapore 262564 Singapore,Urban,English,True,True,6,19,6,High,Email,Low,False,658,2,1,False,41,2.16,4.51,0.05,0.27,False,Evening,Holidays
SCB497576612,58536699,Credit card,40000.0,3489.68,11,12,10.0,3586.97,2025-10-14,2025-09-03,False,11,Irregular,3516.64,0,Under Negotiation,True,2,4,1,1,Field Agent,Ignored,19.64,Wei Ho,28,Male,Student,"50,000 or Below",Contract,602 Jurong East Street #01-31 Novena Singapore 153885 Singapore,Urban,English,True,True,12,8,9,High,Field Agent,Medium,True,674,0,0,False,-11,1.92,5.14,0.27,0.32,False,Night,Evening
SCB704701544,78985000,Business loan,95000.0,8297.33,29,12,9.5,8746.43,2025-10-16,2025-08-18,True,11,Irregular,8329.93,0,Not Settled,False,1,6,4,2,Field Agent,Paid fully,18.31,Ming Cheong,65,Male,Homemaker,"500,000 or Above",Contract,131 Toa Payoh Central #36-66 Springleaf Singapore 395872 Singapore,Urban,English,True,True,13,10,8,Low,App notification,High,True,687,3,1,False,-16,2.2,4.15,0.15,0.35,False,Morning,Weekdays
SCB967039447,52289693,Personal loan,17000.0,1477.35,25,12,8.5,1556.88,2025-10-10,2025-08-16,False,11,Irregular,1482.74,0,Partial Settlement,True,2,7,6,0,IVR,Connected,28.11,Han Soon,35,Male,Unemployed,"200,000 to 300,000",Unemployed,820 Havelock Road #17-81 HarbourFront Singapore 911296 Singapore,Urban,Regional,True,False,11,11,8,Low,WhatsApp,Medium,True,655,4,1,False,-38,2.11,4.86,0.38,0.4,False,Evening,Holidays
SCB354230274,36752424,Auto loan,165000.0,6773.96,0,60,9.0,3425.13,2025-10-02,2025-09-15,False,58,Irregular,3425.13,0,Partial Settlement,True,2,4,2,2,WhatsApp,Partial paid,28.03,Han Mak,37,Female,Self-Employed,"100,000 to 200,000",Full time,387 MacPherson Road #22-90 Clementi Park Singapore 460952 Singapore,Urban,Regional,True,True,7,6,13,High,Field Agent,Medium,True,655,5,0,False,-40,2.02,4.65,0.09,0.37,False,Night,Holidays
SCB916613747,41262071,Education loan,93000.0,32394.8,20,48,8.0,2383.92,2025-09-28,2025-08-09,False,33,Regular,2270.4,0,Settled,False,3,9,2,0,IVR,Promised to pay,12.84,Siti binti Shahrin,55,Male,Retired,"100,000 to 200,000",Contract,62 Lavender Street #11-66 Clementi New Town Singapore 677491 Singapore,Urban,English,True,True,8,18,8,Medium,Field Agent,High,True,743,1,0,False,-20,2.12,4.58,0.38,0.21,False,Morning,Weekends
SCB564123990,52476424,Education loan,25000.0,7570.9,16,36,8.0,822.58,2025-09-26,2025-08-11,False,26,Regular,783.41,1,Under Negotiation,False,3,6,2,0,WhatsApp,Ignored,17.76,Qian Soon,55,Others,Employed,"500,000 or Above",Part time,223 Chinatown Street #02-06 Geylang Singapore 967824 Singapore,Urban,Regional,False,True,12,16,4,High,Call,Medium,True,739,2,1,False,17,2.18,4.54,-0.2,0.33,False,Evening,Holidays
SCB556539171,14303313,Auto loan,55000.0,4774.02,0,12,9.0,4809.83,2025-10-08,2025-09-12,True,11,Regular,4809.83,0,Not Settled,False,3,2,3,1,IVR,Disconnected,14.58,Vijay Bose,47,Female,Unemployed,"200,000 to 300,000",Freelance,678 Tampines Avenue #47-03 Anson Singapore 965681 Singapore,Urban,Regional,True,True,13,16,9,Low,Field Agent,High,True,714,3,2,False,-18,2.07,4.41,-0.2,0.2,True,Night,Evening
SCB858741632,60032128,Education loan,57000.0,4942.37,25,12,8.0,5206.26,2025-09-26,2025-08-02,False,11,Regular,4958.34,0,Under Negotiation,False,3,4,2,2,SMS,Paid fully,27.63,Lakshmi Banerjee,67,Male,Self-Employed,"100,000 to 200,000",Unemployed,68 Toa Payoh Central #34-28 People's Park Singapore 204740 Singapore,Urban,English,True,True,16,16,7,Low,Email,Medium,True,734,2,0,False,42,2.05,4.76,0.03,0.16,False,Morning,Holidays
SCB191426056,14136925,Education loan,85000.0,56381.48,11,60,8.0,1757.96,2025-09-24,2025-08-14,True,23,Irregular,1723.49,0,Settled,True,5,7,4,1,IVR,Disconnected,18.47,Ling Lim,68,Male,Employed,"50,000 or Below",Freelance,808 Holland Road #24-94 Eunos Singapore 662503 Singapore,Urban,English,True,False,8,13,3,Low,IVR,Medium,True,658,1,1,False,-44,1.83,4.58,0.25,0.36,True,Night,Weekends
SCB513160587,99189212,Personal loan,27000.0,1218.67,0,24,8.5,1227.3,2025-10-03,2025-09-13,False,23,Irregular,1227.3,0,Not Settled,True,1,6,2,1,WhatsApp,Paid fully,24.84,Xin Seah,25,Male,Unemployed,"100,000 to 200,000",Freelance,311 Farrer Road #13-87 Hong Leong Garden Singapore 148929 Singapore,Urban,English,True,True,9,20,7,Low,App notification,Low,True,654,4,0,False,7,1.92,4.88,-0.1,0.27,False,Evening,Evening
SCB266750604,79656504,Education loan,14000.0,869.29,12,36,8.0,447.48,2025-10-16,2025-09-04,False,34,Regular,438.71,0,Under Negotiation,False,3,2,0,0,IVR,Paid fully,10.81,Tao Koh,33,Female,Student,"100,000 to 200,000",Unemployed,97 Potong Pasir Avenue #46-82 River Valley Singapore 641096 Singapore,Urban,English,True,True,13,15,11,High,WhatsApp,Medium,True,719,2,0,False,30,1.94,5.07,-0.13,0.23,False,Morning,Daytime
SCB650713192,25987340,Auto loan,20000.0,1742.19,26,12,9.0,1836.48,2025-10-14,2025-08-19,False,11,Regular,1749.03,0,Partial Settlement,False,2,4,2,0,WhatsApp,Partial paid,21.55,Bo Lee,60,Female,Retired,"300,000 to 500,000",Part time,774 Farrer Road #41-63 Watten Estate Singapore 924516 Singapore,Urban,English,True,True,9,15,8,Medium,App notification,High,True,745,2,1,False,26,2.02,4.5,0.46,0.35,False,Afternoon,Holidays
SCB597666679,45931737,Business loan,350000.0,11128.95,9,36,9.5,11435.76,2025-10-13,2025-09-04,False,35,Irregular,11211.53,2,Under Negotiation,True,2,6,2,1,Field Agent,Disconnected,28.74,Ashok Bose,60,Male,Employed,"500,000 or Above",Part time,561 Orchard Road #12-87 Anson Singapore 407301 Singapore,Urban,Regional,True,True,10,16,8,High,SMS,Medium,True,661,2,2,False,17,1.87,4.53,0.03,0.21,True,Afternoon,Weekends
SCB255123561,31817682,Auto loan,20000.0,11454.95,15,60,9.0,423.47,2025-10-08,2025-08-24,True,29,Irregular,415.17,0,Under Negotiation,True,4,3,6,1,Email,Connected,18.23,Qing Pang,33,Male,Student,"50,000 to 100,000",Unemployed,445 Emerald Hill Road #19-79 Jurong Singapore 597309 Singapore,Urban,Regional,True,False,8,17,8,High,WhatsApp,High,True,610,1,1,True,5,1.9,5.22,0.13,0.38,False,Afternoon,Daytime
SCB445646189,48695686,Education loan,100000.0,4492.78,0,24,8.0,4522.73,2025-09-22,2025-08-27,True,23,Irregular,4522.73,1,Under Negotiation,True,0,5,1,1,Field Agent,Disconnected,10.68,Faridah bin Zulkifli,51,Female,Unemployed,"50,000 or Below",Unemployed,718 Maxwell Road #37-52 Bukit Timah Singapore 142651 Singapore,Urban,English,False,True,5,17,12,Low,WhatsApp,High,False,639,5,1,False,5,1.9,4.37,0.37,0.13,False,Morning,Weekdays
SCB472772185,24227757,Personal loan,45000.0,32672.56,11,24,8.5,2086.42,2025-10-14,2025-09-03,True,7,Regular,2045.51,0,Partial Settlement,False,3,5,3,0,Email,Connected,25.39,Santosh Das,55,Female,Employed,"500,000 or Above",Freelance,207 Jalan Besar #12-72 Cairnhill Singapore 341198 Singapore,Urban,English,True,True,12,18,9,High,App notification,High,True,692,1,0,False,-24,1.84,4.42,-0.14,0.39,False,Morning,Evening
SCB504065081,66474755,Personal loan,74000.0,30741.26,11,48,8.5,1860.45,2025-10-05,2025-08-24,True,30,Irregular,1823.97,2,Settled,True,4,4,2,0,Call,Partial paid,11.11,Ashok Menon,65,Male,Unemployed,"500,000 or Above",Part time,989 Joo Chiat Road #34-76 HarbourFront Singapore 470143 Singapore,Urban,Regional,True,True,20,12,8,Low,SMS,Low,True,640,1,0,False,-6,2.16,4.16,0.05,0.35,False,Morning,Daytime
SCB793951330,52922938,Credit card,41000.0,1877.33,10,24,10.0,1929.78,2025-09-29,2025-08-20,False,23,Regular,1891.94,0,Not Settled,False,1,4,1,0,WhatsApp,Disconnected,20.43,Ying Seah,61,Male,Homemaker,"100,000 to 200,000",Unemployed,416 Bugis Street #39-30 Punggol Singapore 136129 Singapore,Urban,Regional,True,True,4,10,11,Low,IVR,High,False,710,0,1,False,-15,1.99,5.0,0.27,0.16,False,Evening,Weekdays
SCB250043859,31571760,Auto loan,20000.0,12123.72,0,48,9.0,497.7,2025-09-29,2025-08-31,False,21,Irregular,497.7,0,Not Settled,True,4,1,1,1,IVR,Disconnected,14.31,Mazlan binti Jalil,49,Male,Unemployed,"50,000 to 100,000",Full time,59 Lavender Street #45-37 Seletar Singapore 450403 Singapore,Urban,Regional,True,True,12,17,5,Low,WhatsApp,High,False,652,4,2,False,22,2.07,4.59,0.34,0.39,False,Evening,Weekends
SCB574754641,45754637,Credit card,22000.0,704.48,12,36,10.0,724.08,2025-09-29,2025-08-18,True,35,Irregular,709.88,0,Partial Settlement,True,3,4,2,0,Call,Connected,16.24,Xin Chan,38,Female,Unemployed,"200,000 to 300,000",Part time,134 Joo Chiat Road #39-29 Katong Singapore 107265 Singapore,Urban,Regional,True,True,7,18,10,Low,SMS,High,False,641,1,1,False,41,2.09,4.26,-0.18,0.22,False,Afternoon,Holidays
SCB314143212,52351954,Auto loan,25000.0,789.07,0,36,9.0,794.99,2025-09-25,2025-09-14,True,35,Irregular,794.99,2,Under Negotiation,True,0,6,1,0,Call,Disconnected,21.72,Ting Mak,50,Male,Student,"500,000 or Above",Contract,284 Sembawang Road #48-68 Seletar Singapore 541037 Singapore,Urban,English,True,True,10,10,12,High,Field Agent,Medium,True,624,7,0,False,-35,2.04,4.98,-0.18,0.26,False,Morning,Holidays
SCB930773769,56177219,Personal loan,45000.0,41409.88,18,60,8.5,969.4,2025-09-24,2025-08-07,False,6,Irregular,923.24,0,Under Negotiation,True,4,4,2,3,SMS,Disconnected,12.79,Chen Chua,52,Female,Self-Employed,"200,000 to 300,000",Contract,531 Geylang Road #23-41 Katong Singapore 901117 Singapore,Urban,Regional,True,False,10,12,8,High,Call,Medium,True,680,1,3,False,26,1.92,4.96,0.38,0.4,False,Evening,Weekends
SCB183462696,72864926,Business loan,165000.0,7516.39,0,24,9.5,7575.89,2025-10-08,2025-09-09,False,23,Regular,7575.89,1,Under Negotiation,False,2,3,2,1,IVR,Disconnected,27.6,Qing Wong,28,Male,Homemaker,"500,000 or Above",Contract,499 Tanglin Road #02-32 Dairy Farm Singapore 579851 Singapore,Urban,Regional,True,True,9,19,10,Medium,Field Agent,Low,True,708,2,1,False,-50,2.16,4.49,0.31,0.32,False,Evening,Holidays
SCB579009691,38736253,Auto loan,145000.0,12592.96,10,12,9.0,12934.07,2025-09-28,2025-08-19,False,11,Regular,12680.46,0,Partial Settlement,False,0,3,4,1,Email,Promised to pay,25.59,Chen Koh,43,Others,Homemaker,"200,000 to 300,000",Unemployed,891 Toa Payoh Central #07-20 Punggol Singapore 455726 Singapore,Urban,English,True,False,8,19,7,Medium,WhatsApp,High,True,741,1,0,False,5,2.1,5.36,0.49,0.21,True,Night,Holidays
SCB601578260,63348512,Business loan,160000.0,78725.62,10,60,9.5,3427.51,2025-10-10,2025-08-31,False,34,Irregular,3360.3,1,Partial Settlement,True,4,9,5,0,Email,Connected,24.96,Ming Quek,45,Female,Student,"50,000 or Below",Contract,700 Newton Road #34-36 Tampines Singapore 190773 Singapore,Urban,English,True,True,11,13,9,High,Field Agent,Low,False,659,3,1,False,-39,2.05,5.2,0.41,0.25,False,Night,Evening
SCB137277080,86141816,Personal loan,84000.0,3791.42,0,24,8.5,3818.28,2025-10-06,2025-09-12,True,23,Irregular,3818.28,3,Settled,True,3,2,2,1,Call,Connected,27.36,Feng Lim,47,Female,Unemployed,"50,000 to 100,000",Part time,498 Kallang Road #15-34 HarbourFront Singapore 709733 Singapore,Urban,English,True,True,11,26,8,Low,App notification,High,True,578,2,1,True,-47,2.14,4.73,0.37,0.19,False,Evening,Evening
SCB824402446,44433819,Credit card,35000.0,3059.99,20,12,10.0,3230.91,2025-10-11,2025-08-22,False,11,Irregular,3077.06,0,Under Negotiation,True,2,6,1,1,Field Agent,Connected,13.55,William Jones,41,Female,Student,"200,000 to 300,000",Freelance,539 Clarke Quay #36-65 Golden Mile Singapore 389969 Singapore,Urban,English,True,True,13,18,4,High,Email,Low,True,665,3,0,False,-10,2.16,5.39,-0.07,0.35,True,Afternoon,Holidays
SCB382700130,26041795,Credit card,41000.0,1031.67,7,48,10.0,1060.67,2025-10-17,2025-09-10,False,47,Irregular,1039.87,0,Settled,False,5,1,1,1,Email,Connected,15.83,Shu Foo,46,Female,Homemaker,"100,000 to 200,000",Freelance,63 Cecil Street #11-47 Loyang Singapore 782956 Singapore,Urban,English,False,True,8,11,9,Medium,Call,High,False,702,3,1,False,-38,2.19,4.43,0.35,0.17,False,Afternoon,Weekends
SCB760346642,55343358,Education loan,10000.0,864.36,5,12,8.0,887.28,2025-10-11,2025-09-06,False,11,Irregular,869.88,1,Under Negotiation,False,0,7,3,1,Email,Disconnected,17.43,Guo Teo,28,Male,Student,"300,000 to 500,000",Freelance,214 MacPherson Road #29-32 Middle Road Singapore 630756 Singapore,Urban,English,True,True,10,13,7,High,Field Agent,High,True,692,0,1,False,32,2.02,5.06,0.09,0.3,False,Afternoon,Holidays
SCB694976555,71809602,Business loan,300000.0,36830.16,12,48,9.5,7687.68,2025-10-01,2025-08-20,False,43,Regular,7536.94,0,Not Settled,False,2,7,1,2,Field Agent,Ignored,19.37,Xin Yeo,32,Female,Employed,"200,000 to 300,000",Full time,534 Newton Road #34-50 Tengah Singapore 672313 Singapore,Urban,Regional,False,True,10,22,7,High,IVR,High,False,729,2,0,False,36,1.99,4.17,0.0,0.36,True,Morning,Daytime
SCB641193297,10146451,Education loan,94000.0,50107.4,0,60,8.0,1905.98,2025-09-25,2025-08-31,False,31,Irregular,1905.98,0,Not Settled,False,3,3,2,2,WhatsApp,Partial paid,14.2,An Loh,47,Male,Employed,"100,000 to 200,000",Unemployed,801 MacPherson Road #36-40 Choa Chu Kang Singapore 727486 Singapore,Urban,English,True,True,7,17,5,High,WhatsApp,Medium,True,694,2,1,False,-14,2.17,4.86,-0.03,0.23,False,Afternoon,Evening
SCB638556797,65187597,Education loan,27000.0,656.67,21,48,8.0,692.11,2025-09-25,2025-08-05,False,47,Regular,659.15,0,Settled,False,2,7,3,1,WhatsApp,Partial paid,13.63,Jie Phua,66,Male,Unemployed,"300,000 to 500,000",Freelance,724 East Coast Road #04-16 Marina Singapore 123146 Singapore,Urban,English,True,False,5,14,8,Low,SMS,Low,False,726,2,2,False,27,2.07,4.36,0.23,0.39,False,Evening,Weekends
SCB717363979,37214247,Personal loan,48000.0,4166.22,16,12,8.5,4395.88,2025-10-14,2025-08-29,False,11,Regular,4186.55,1,Under Negotiation,False,2,6,3,1,Email,Paid fully,24.36,Ping Teo,26,Female,Unemployed,"300,000 to 500,000",Freelance,135 Tanglin Road #05-70 Braddell Singapore 327750 Singapore,Urban,Regional,True,True,14,13,12,Low,IVR,High,True,674,1,2,True,-38,1.95,4.88,0.31,0.29,False,Afternoon,Weekends
SCB389503705,52129333,Education loan,90000.0,71872.97,10,48,8.0,2241.1,2025-10-04,2025-08-24,False,11,Irregular,2197.16,2,Under Negotiation,True,4,2,1,1,SMS,Partial paid,28.9,Xin Koh,59,Female,Self-Employed,"500,000 or Above",Contract,460 Tanglin Road #20-71 Eunos Singapore 447801 Singapore,Urban,English,True,True,6,18,7,High,Email,Low,True,642,3,2,False,-16,2.04,5.48,-0.07,0.23,False,Afternoon,Daytime
SCB489722569,42066175,Education loan,80000.0,39979.74,9,60,8.0,1654.55,2025-10-17,2025-09-08,True,33,Irregular,1622.11,0,Settled,True,6,5,1,1,Call,Connected,14.31,Chen Chan,51,Female,Self-Employed,"200,000 to 300,000",Full time,314 Newton Road #19-78 Kew Drive Singapore 972726 Singapore,Urban,English,True,True,13,14,9,High,IVR,Medium,True,660,2,0,False,-26,1.92,4.73,-0.04,0.12,False,Evening,Holidays
SCB173750289,79355248,Education loan,54000.0,36836.71,13,48,8.0,1344.67,2025-10-03,2025-08-21,False,17,Irregular,1318.3,0,Partial Settlement,False,2,5,2,0,Email,Promised to pay,17.69,Wei Neo,69,Female,Self-Employed,"500,000 or Above",Unemployed,567 Pasir Panjang Road #36-45 Yishun Singapore 991190 Singapore,Urban,Regional,True,True,10,19,13,Low,SMS,Medium,False,641,5,2,True,-25,1.87,4.31,0.36,0.18,False,Evening,Weekends
SCB160354836,80203494,Credit card,9000.0,412.12,11,24,10.0,423.61,2025-10-07,2025-08-27,False,23,Irregular,415.3,0,Not Settled,True,3,6,2,2,Field Agent,Promised to pay,25.41,Matthew Brown,29,Male,Retired,"50,000 to 100,000",Freelance,588 Upper Serangoon Road #44-89 Woodgrove Singapore 534352 Singapore,Urban,English,True,True,9,12,7,Medium,SMS,High,False,682,2,1,False,-37,1.81,5.46,0.25,0.23,False,Morning,Evening
SCB363723967,13946706,Business loan,85000.0,2702.89,10,36,9.5,2777.26,2025-10-11,2025-09-01,False,35,Regular,2722.8,0,Settled,False,1,5,1,1,Call,Paid fully,19.76,Shu Seah,52,Female,Student,"500,000 or Above",Contract,398 Tanglin Road #13-43 Woodgrove Singapore 131191 Singapore,Urban,English,True,True,6,15,7,High,SMS,Medium,True,717,3,1,False,-24,1.82,5.38,0.14,0.36,False,Night,Daytime
SCB651842523,25403461,Business loan,45000.0,15804.64,9,60,9.5,963.98,2025-09-24,2025-08-16,False,42,Regular,945.08,0,Partial Settlement,False,4,5,3,1,Call,Disconnected,12.98,Hao Lim,32,Male,Self-Employed,"100,000 to 200,000",Freelance,14 Farrer Road #14-89 Farrer Park Singapore 836696 Singapore,Urban,English,True,False,12,20,10,High,Field Agent,Medium,True,694,3,2,True,-22,1.91,4.08,0.43,0.32,False,Afternoon,Evening
SCB519416221,40636825,Education loan,11000.0,495.83,24,24,8.0,522.38,2025-10-01,2025-08-08,False,23,Regular,497.5,0,Under Negotiation,False,2,4,1,0,IVR,Disconnected,21.87,Mustafa binti Abdullah,56,Female,Student,"500,000 or Above",Contract,308 South Bridge Road #22-39 Golden Mile Singapore 234626 Singapore,Urban,English,True,True,8,21,13,High,Field Agent,High,True,674,0,1,True,-13,1.92,4.67,0.06,0.39,False,Night,Weekends
SCB390989390,31286726,Business loan,185000.0,5902.91,29,36,9.5,6222.41,2025-10-09,2025-08-11,False,35,Regular,5926.1,0,Not Settled,False,3,7,2,1,SMS,Ignored,29.38,Jie Low,27,Female,Self-Employed,"200,000 to 300,000",Part time,534 Clarke Quay #18-20 Serangoon Garden Singapore 167043 Singapore,Urban,Regional,True,True,11,15,2,High,WhatsApp,Low,False,734,1,0,False,-32,2.19,4.81,0.26,0.18,False,Morning,Weekdays
SCB214382232,54747158,Business loan,185000.0,129994.26,9,60,9.5,3963.05,2025-10-13,2025-09-04,False,21,Irregular,3885.34,3,Not Settled,True,8,4,1,0,WhatsApp,Disconnected,11.52,An Ang,31,Male,Student,"500,000 or Above",Part time,562 Bugis Street #48-78 HarbourFront Singapore 810671 Singapore,Urban,English,False,True,12,18,12,High,SMS,Low,True,647,0,1,False,36,1.85,4.47,-0.12,0.24,True,Evening,Daytime
SCB443165326,17834864,Personal loan,15000.0,1300.17,15,12,8.5,1334.47,2025-09-24,2025-08-10,False,11,Irregular,1308.3,0,Not Settled,False,3,4,3,2,IVR,Disconnected,24.77,Pei Ong,48,Male,Homemaker,"300,000 to 500,000",Unemployed,648 Outram Road #16-62 Novena Singapore 109573 Singapore,Urban,Regional,False,False,13,13,8,Medium,IVR,High,True,658,3,0,True,26,1.9,4.33,0.18,0.37,False,Night,Daytime
SCB163790581,16826045,Auto loan,110000.0,4527.73,19,60,9.0,2397.59,2025-10-03,2025-08-15,True,58,Irregular,2283.42,1,Under Negotiation,False,3,5,1,2,WhatsApp,Partial paid,11.84,Aminah binti Abdullah,33,Female,Unemployed,"50,000 or Below",Freelance,18 Chinatown Street #46-05 Macpherson Singapore 810922 Singapore,Urban,English,False,True,10,13,7,Low,Call,High,False,674,1,2,False,-34,2.11,4.47,0.29,0.38,False,Morning,Daytime
SCB396599508,96547314,Personal loan,93000.0,64628.02,12,36,8.5,2994.5,2025-09-27,2025-08-16,False,12,Irregular,2935.78,0,Partial Settlement,True,2,3,1,1,SMS,Paid fully,20.32,Ying Goh,40,Female,Employed,"100,000 to 200,000",Part time,984 South Bridge Road #21-41 Middle Road Singapore 145078 Singapore,Urban,English,True,True,5,18,10,High,Field Agent,Low,False,639,1,3,True,42,1.99,4.29,-0.09,0.16,False,Evening,Holidays
SCB544757939,85264555,Auto loan,50000.0,38775.37,0,60,9.0,1037.92,2025-09-25,2025-08-30,True,16,Regular,1037.92,0,Under Negotiation,False,4,5,0,1,WhatsApp,Partial paid,11.66,Chen Lee,52,Female,Employed,"200,000 to 300,000",Unemployed,7 Emerald Hill Road #11-85 Yishun Singapore 422581 Singapore,Urban,English,True,True,12,16,6,High,Email,Low,True,693,2,0,False,31,1.85,4.99,0.45,0.39,True,Morning,Daytime
SCB393169332,24955229,Personal loan,75000.0,6497.25,5,12,8.5,6672.31,2025-10-12,2025-09-07,False,11,Irregular,6541.48,0,Under Negotiation,True,3,10,0,1,WhatsApp,Promised to pay,18.02,Ahmad binti Abdullah,58,Male,Homemaker,"50,000 to 100,000",Freelance,696 MacPherson Road #42-64 Clementi Park Singapore 225581 Singapore,Urban,English,True,True,8,18,6,Medium,Field Agent,Medium,True,671,1,0,False,44,1.92,4.14,-0.06,0.33,False,Morning,Evening
SCB995276689,97027810,Credit card,35000.0,15061.48,26,12,10.0,3230.91,2025-10-04,2025-08-09,False,7,Irregular,3077.06,0,Partial Settlement,True,1,5,2,0,Field Agent,Paid fully,19.05,Mohamed binti Hamid,65,Male,Unemployed,"50,000 to 100,000",Full time,697 Lavender Street #26-07 Seletar Singapore 611728 Singapore,Urban,Regional,True,True,8,15,8,Low,IVR,Low,True,650,1,1,False,-45,1.95,5.15,0.3,0.3,False,Morning,Weekdays
