Customer_id,Loan_Account_id,Product_Type,Loan_Amount_SGD,Outstanding_Balance_SGD,Day_Past_Due,Tenure,Interest_Rate,Current_EMI_SGD,Installment_Due_Date,Last_Payment_Date,Partial_Payment_Indicator,Number_of_Past_Payments,Payment_Frequency,Amount_Paid_Each_Month_SGD,Bounce_History,Settlement_History,Repayment_Irregularity_Flags,Contact_History_Call_Attempts,Contact_History_SMS,Contact_History_WhatsApp,Contact_History_EmailLogs,Channel_used,Response_Outcome,Average_Handling_Time,Name,Age,Gender,Occupation,Income_Band_SGD,Employeement_Type,Address,Urban_Rural_Tag,Language_Preference,Mobile_Number_Active_Status,Email_Activity,App_Login_Frequency,UPI_Transactions,Online_Banking_Activity,Smartphone_Penetration,Preferred_Channel,Call_SMS_Activity_Patterns,WhatsApp_OTT_usage_Indicator,Credit_Score,Recent_Inquiries,Loan_Exposure_Across_Banks,Delinquency_on_other_Loans,Recent_Score_Change,Unemployeement_rate_region,Inflation_Rate,Interest_Rate_Trend,Economic_Stress_Index,Do_Not_Call_Registry_Data,Regional_Time_Restrictions,Communication_Complaince_Limits
SCB551278609,89663893,Credit card,18000.0,1569.5,1,12,10.0,1614.14,2025-10-08,2025-10-07,False,11,Irregular,1582.49,1,Not Settled,True,3,8,2,2,Call,Partial paid,11.07,Hassan binti Mohamed,26,Female,Student,"50,000 to 100,000",Unemployed,863 Joo Chiat Road #11-04 Anson Singapore 322143 Singapore,Urban,English,True,False,8,17,9,High,Call,Low,True,653,0,1,False,33,2.1,4.7,-0.04,0.16,False,Morning,Evening
SCB715171150,87411804,Personal loan,69000.0,5977.14,4,12,8.5,6138.52,2025-10-02,2025-09-28,True,11,Irregular,6018.16,0,Partial Settlement,False,2,4,3,1,SMS,Connected,23.67,Hui Koh,31,Female,Employed,"50,000 to 100,000",Contract,931 Robinson Road #22-14 Pasir Panjang Singapore 564500 Singapore,Urban,English,True,False,9,11,9,High,SMS,Medium,True,672,2,1,False,-41,2.18,4.95,0.19,0.31,False,Afternoon,Holidays
SCB877952449,57545509,Credit card,22000.0,1918.38,2,12,10.0,1972.83,2025-10-09,2025-10-07,False,11,Regular,1934.15,0,Not Settled,False,4,4,0,2,Call,Connected,29.43,Yan Ong,63,Male,Student,"300,000 to 500,000",Part time,173 Havelock Road #50-51 Tiong Bahru Singapore 554957 Singapore,Urban,English,True,True,11,18,5,Low,App notification,High,True,749,5,1,False,33,1.94,4.16,0.46,0.25,True,Evening,Holidays
SCB751065122,21997945,Personal loan,23000.0,1992.16,2,12,8.5,2046.17,2025-10-13,2025-10-11,True,11,Irregular,2006.05,0,Settled,True,4,2,1,0,Field Agent,Disconnected,20.51,Yan Lim,43,Female,Retired,"300,000 to 500,000",Unemployed,347 Victoria Street #14-35 Clementi Park Singapore 144688 Singapore,Urban,English,True,False,13,10,7,Medium,WhatsApp,Medium,True,638,0,4,False,35,1.84,5.13,-0.01,0.23,False,Night,Evening
SCB588390091,39623800,Personal loan,40000.0,3464.44,1,12,8.5,3558.57,2025-10-13,2025-10-12,False,11,Irregular,3488.79,0,Partial Settlement,True,4,4,2,1,SMS,Paid fully,27.79,Feng Ong,25,Male,Homemaker,"50,000 or Below",Part time,906 Scotts Road #31-82 Pasir Ris Singapore 457831 Singapore,Urban,English,True,True,10,21,5,Medium,App notification,Low,True,661,3,0,False,-48,2.17,5.37,0.3,0.37,False,Morning,Holidays
SCB292996310,60854940,Auto loan,130000.0,5895.45,2,24,9.0,6057.8,2025-09-26,2025-09-24,True,23,Regular,5939.02,0,Not Settled,False,1,9,1,0,Email,Partial paid,21.22,Xin Lee,36,Female,Self-Employed,"300,000 to 500,000",Full time,54 Telok Ayer Street #11-99 Tiong Bahru Singapore 306405 Singapore,Urban,English,True,True,13,18,3,High,WhatsApp,High,True,704,1,1,False,34,1.93,4.98,-0.0,0.27,False,Morning,Weekdays
SCB563835948,87310339,Education loan,86000.0,28134.06,32,60,8.0,1883.27,2025-10-16,2025-09-14,False,43,Regular,1743.77,1,Settled,False,2,7,2,0,Email,Connected,20.29,Hassan binti Mohamed,63,Female,Employed,"50,000 to 100,000",Part time,339 Geylang Road #20-61 Kranji Singapore 568263 Singapore,Urban,English,False,True,6,20,11,Low,Field Agent,High,True,723,2,1,False,17,1.82,4.24,0.42,0.12,False,Night,Holidays
SCB496953404,78209775,Education loan,23000.0,18081.16,2,60,8.0,475.69,2025-10-11,2025-10-09,False,15,Irregular,466.36,0,Under Negotiation,True,5,2,5,2,Call,Promised to pay,21.87,Priya Sharma,55,Female,Retired,"50,000 or Below",Contract,278 East Coast Road #04-18 Toa Payoh Singapore 525832 Singapore,Urban,Regional,True,True,20,18,6,Medium,Field Agent,Low,True,653,6,1,False,-7,2.02,5.22,-0.04,0.2,False,Night,Weekdays
SCB529663831,38194274,Personal loan,19000.0,1645.52,0,12,8.5,1657.18,2025-10-04,2025-10-04,True,11,Irregular,1657.18,0,Under Negotiation,True,2,7,4,0,IVR,Disconnected,27.13,Ling Koh,66,Female,Self-Employed,"300,000 to 500,000",Part time,260 East Coast Road #20-63 Geylang Singapore 260370 Singapore,Urban,English,True,True,11,18,7,Low,SMS,High,True,593,3,2,True,23,2.09,4.17,-0.03,0.19,False,Afternoon,Weekends
SCB147265119,80358814,Credit card,24000.0,6226.91,3,12,10.0,2152.18,2025-09-26,2025-09-23,True,9,Irregular,2109.98,0,Partial Settlement,True,0,5,2,0,SMS,Promised to pay,27.46,Jun Tan,29,Female,Self-Employed,"100,000 to 200,000",Contract,48 Scotts Road #47-74 Geylang Singapore 746976 Singapore,Urban,English,True,True,12,9,6,High,WhatsApp,Low,False,663,2,3,False,-23,1.81,4.18,0.39,0.35,False,Evening,Weekdays
SCB472419690,25913132,Business loan,75000.0,6524.96,1,12,9.5,6707.79,2025-09-20,2025-09-19,False,11,Irregular,6576.26,1,Partial Settlement,True,5,3,3,1,IVR,Ignored,14.77,Ahmad bin Ismail,67,Male,Employed,"50,000 to 100,000",Part time,923 Cecil Street #35-51 Golden Mile Singapore 712407 Singapore,Urban,English,True,True,12,9,7,Low,Field Agent,Medium,True,650,1,0,False,-33,1.93,5.33,0.39,0.16,False,Evening,Evening
SCB331336027,20475474,Personal loan,49000.0,2212.03,3,24,8.5,2271.88,2025-09-24,2025-09-21,False,23,Regular,2227.33,0,Settled,False,4,4,4,2,Email,Promised to pay,25.18,Ling Wong,48,Female,Self-Employed,"300,000 to 500,000",Part time,197 MacPherson Road #30-21 Holland Road Singapore 612161 Singapore,Urban,English,True,True,8,15,13,High,SMS,Medium,True,745,0,0,False,11,2.07,4.05,0.21,0.27,True,Morning,Daytime
SCB413176174,83622502,Auto loan,45000.0,12411.66,4,36,9.0,1459.61,2025-09-27,2025-09-23,False,27,Regular,1430.99,0,Partial Settlement,False,2,2,2,0,Field Agent,Disconnected,22.28,Fatimah bin Ali,64,Female,Unemployed,"300,000 to 500,000",Freelance,175 Clarke Quay #48-78 Punggol Singapore 855680 Singapore,Urban,English,True,True,14,17,7,Low,WhatsApp,Low,True,696,3,0,True,-2,2.18,5.17,0.32,0.31,True,Morning,Weekends
SCB192292914,72130930,Education loan,35000.0,15086.13,0,60,8.0,709.67,2025-09-30,2025-09-30,False,37,Regular,709.67,0,Under Negotiation,False,4,2,1,2,Call,Connected,27.0,Ming Lee,55,Female,Homemaker,"300,000 to 500,000",Full time,276 Scotts Road #01-46 Queenstown Singapore 574981 Singapore,Urban,English,True,True,11,18,6,Medium,IVR,Low,True,717,2,1,False,-18,2.15,5.29,0.45,0.37,False,Afternoon,Weekends
SCB435144325,77647223,Education loan,16000.0,1382.82,3,12,8.0,1419.65,2025-10-08,2025-10-05,True,11,Irregular,1391.81,1,Partial Settlement,True,6,5,0,1,Field Agent,Promised to pay,14.2,James Rodriguez,45,Male,Retired,"50,000 or Below",Contract,432 Outram Road #15-44 Lim Chu Kang Singapore 997574 Singapore,Urban,English,True,True,16,13,11,Medium,WhatsApp,High,True,644,0,3,False,21,2.04,4.18,0.45,0.12,False,Night,Weekends
SCB939092160,34342688,Credit card,33000.0,1510.44,3,24,10.0,1553.24,2025-09-18,2025-09-15,False,23,Regular,1522.78,0,Not Settled,False,3,4,2,2,SMS,Partial paid,18.63,Feng Ng,48,Female,Unemployed,"200,000 to 300,000",Full time,644 Sembawang Road #33-99 Eastwood Singapore 774014 Singapore,Urban,English,True,False,9,19,9,Low,SMS,Low,True,748,2,1,False,-31,1.96,5.04,-0.06,0.39,False,Morning,Evening
SCB428839721,19974890,Credit card,29000.0,928.17,3,36,10.0,954.47,2025-09-29,2025-09-26,False,35,Irregular,935.75,1,Not Settled,True,5,2,3,0,Field Agent,Ignored,21.41,Ming Teo,60,Male,Retired,"200,000 to 300,000",Full time,382 East Coast Road #06-44 Joo Chiat Singapore 110250 Singapore,Urban,English,True,True,7,14,7,Medium,App notification,Low,True,652,1,1,False,5,2.1,4.79,0.09,0.18,False,Afternoon,Weekends
SCB967317820,57602460,Education loan,54000.0,33213.29,1,60,8.0,1116.83,2025-10-14,2025-10-13,False,26,Irregular,1094.93,4,Not Settled,True,3,4,1,1,SMS,Ignored,26.8,Jun Chua,47,Male,Employed,"50,000 to 100,000",Contract,206 Serangoon Road #48-48 Lim Chu Kang Singapore 394460 Singapore,Urban,English,True,True,8,19,9,High,SMS,High,False,624,1,1,False,29,2.04,4.52,0.03,0.33,False,Evening,Weekends
SCB259255399,20247166,Personal loan,82000.0,44310.45,36,60,8.5,1816.95,2025-09-22,2025-08-17,False,31,Irregular,1682.36,1,Settled,True,1,4,0,2,Email,Disconnected,12.69,Wei Teo,60,Male,Unemployed,"300,000 to 500,000",Freelance,767 Outram Road #16-32 Tiong Bahru Singapore 327673 Singapore,Urban,English,True,True,11,12,9,Low,WhatsApp,High,True,667,1,1,False,0,2.18,4.5,0.2,0.22,False,Morning,Weekends
SCB425342210,18633829,Education loan,100000.0,69301.67,4,36,8.0,3196.31,2025-09-25,2025-09-21,False,12,Regular,3133.64,0,Under Negotiation,False,7,2,2,0,Call,Disconnected,24.71,Abdullah bin Ismail,62,Female,Retired,"200,000 to 300,000",Contract,256 Chinatown Street #16-67 Serangoon Garden Singapore 319335 Singapore,Urban,English,True,True,10,8,5,Low,Call,Low,True,718,3,0,False,-37,1.96,4.64,-0.15,0.11,False,Evening,Holidays
SCB582321450,46275120,Auto loan,200000.0,9068.93,0,24,9.0,9136.95,2025-09-29,2025-09-29,False,23,Irregular,9136.95,4,Settled,True,1,2,0,0,Email,Ignored,15.89,Abdullah binti Mohamed,46,Male,Retired,"300,000 to 500,000",Unemployed,640 Orchard Road #36-18 Raffles Place Singapore 737185 Singapore,Urban,English,True,True,9,15,11,Medium,SMS,High,True,627,0,1,False,-33,2.09,5.31,0.1,0.26,False,Evening,Evening
SCB774814191,11421672,Credit card,32000.0,10812.44,4,36,10.0,1053.2,2025-09-23,2025-09-19,True,25,Irregular,1032.55,0,Settled,True,2,3,7,0,IVR,Partial paid,19.76,Yan Tan,65,Female,Unemployed,"50,000 or Below",Part time,722 Beach Road #09-25 River Valley Singapore 896567 Singapore,Urban,English,True,True,13,17,9,Low,IVR,Medium,False,611,3,0,True,-1,2.1,5.07,-0.16,0.27,True,Morning,Holidays
SCB209556108,62832938,Auto loan,100000.0,57376.36,19,60,9.0,2179.63,2025-10-08,2025-09-19,False,29,Irregular,2075.84,0,Not Settled,False,3,4,2,0,SMS,Disconnected,11.11,Yan Tan,37,Female,Student,"200,000 to 300,000",Unemployed,341 Outram Road #38-61 Bukit Timah Singapore 119377 Singapore,Urban,Regional,True,True,9,11,8,High,App notification,High,True,704,1,2,False,23,2.19,4.24,0.22,0.25,False,Evening,Daytime
SCB760062032,41297169,Education loan,52000.0,1618.79,1,36,8.0,1662.08,2025-10-04,2025-10-03,False,35,Regular,1629.49,0,Partial Settlement,False,5,5,2,2,SMS,Promised to pay,15.92,Feng Lim,62,Male,Student,"500,000 or Above",Full time,479 Havelock Road #50-18 Marina Singapore 315109 Singapore,Urban,Regional,False,True,8,18,9,Low,App notification,Low,True,745,1,1,False,-26,2.07,4.19,0.04,0.2,False,Morning,Evening
SCB866925846,93714091,Education loan,80000.0,6959.95,31,12,8.0,7515.8,2025-09-27,2025-08-27,False,11,Irregular,6959.07,0,Under Negotiation,False,1,6,1,1,Field Agent,Partial paid,15.65,Jie Lee,38,Female,Unemployed,"50,000 or Below",Full time,118 Bras Basah Road #34-87 Seletar Singapore 874863 Singapore,Urban,Regional,True,True,10,20,10,Low,App notification,Medium,True,690,1,4,False,42,1.82,4.76,0.41,0.16,False,Night,Holidays
SCB781580233,61372045,Business loan,105000.0,9212.54,39,12,9.5,9943.31,2025-09-21,2025-08-13,True,11,Irregular,9206.77,0,Not Settled,True,4,4,2,0,IVR,Ignored,29.31,Li Ong,39,Male,Retired,"50,000 or Below",Unemployed,972 Havelock Road #46-46 Bukit Timah Singapore 654004 Singapore,Urban,Regional,True,True,8,25,10,Medium,IVR,Medium,True,646,2,0,False,48,2.14,4.12,0.05,0.37,False,Night,Evening
SCB620516690,85247979,Personal loan,91000.0,29801.47,4,48,8.5,2287.86,2025-10-07,2025-10-03,False,34,Regular,2243.0,1,Not Settled,False,3,4,1,1,Field Agent,Connected,20.59,Suresh Rao,27,Male,Homemaker,"50,000 to 100,000",Freelance,78 MacPherson Road #29-66 High Street Singapore 597173 Singapore,Urban,English,True,False,8,12,9,Medium,Field Agent,Medium,False,687,2,1,True,-27,2.06,4.23,0.45,0.27,True,Morning,Weekends
SCB447499720,48362253,Auto loan,100000.0,4534.71,1,24,9.0,4659.84,2025-10-08,2025-10-07,False,23,Regular,4568.47,1,Under Negotiation,False,4,8,1,0,Call,Partial paid,23.56,Yan Chan,25,Female,Self-Employed,"100,000 to 200,000",Contract,897 Kallang Road #50-56 Orchard Singapore 161436 Singapore,Urban,English,False,True,9,23,4,High,IVR,Medium,True,717,0,0,False,-45,1.81,4.07,0.04,0.13,False,Night,Daytime
SCB303154508,17694379,Credit card,49000.0,2242.54,1,24,10.0,2306.32,2025-10-13,2025-10-12,False,23,Regular,2261.1,0,Partial Settlement,False,1,4,5,1,Call,Disconnected,29.33,Wei Chua,29,Male,Student,"100,000 to 200,000",Unemployed,588 Clarke Quay #32-07 Tampines Singapore 868994 Singapore,Urban,English,True,True,8,12,7,High,SMS,Medium,True,740,3,0,False,-41,1.95,5.26,-0.05,0.32,False,Afternoon,Daytime
SCB907071408,79489096,Education loan,72000.0,2241.65,3,36,8.0,2301.34,2025-09-20,2025-09-17,False,35,Irregular,2256.22,0,Settled,True,1,6,2,0,IVR,Partial paid,15.31,Ming Ng,53,Others,Retired,"500,000 or Above",Part time,990 Bugis Street #08-41 Jurong Singapore 643128 Singapore,Urban,English,True,True,8,18,7,Medium,IVR,Medium,False,675,2,1,False,26,1.81,5.01,0.45,0.17,False,Night,Holidays
SCB172158008,32245973,Education loan,18000.0,15480.73,6,60,8.0,372.28,2025-10-03,2025-09-27,False,10,Irregular,364.98,0,Settled,True,7,4,1,2,Call,Ignored,21.43,Hui Ong,40,Male,Self-Employed,"200,000 to 300,000",Part time,676 Cecil Street #27-26 Choa Chu Kang Singapore 506733 Singapore,Urban,English,True,True,7,15,8,High,Email,Medium,False,602,2,0,True,27,2.02,4.0,0.03,0.17,False,Morning,Weekdays
SCB480045174,48568668,Credit card,21000.0,11102.41,1,60,10.0,455.11,2025-10-12,2025-10-11,False,32,Regular,446.19,1,Partial Settlement,False,1,7,1,1,WhatsApp,Paid fully,22.15,Jie Koh,62,Female,Self-Employed,"100,000 to 200,000",Unemployed,538 Orchard Road #33-20 Tiong Bahru Singapore 396454 Singapore,Urban,Regional,True,True,12,18,15,Low,App notification,Medium,True,707,3,0,False,18,1.94,4.56,0.02,0.29,False,Night,Weekdays
SCB718187436,23622818,Credit card,14000.0,6769.04,15,24,10.0,658.95,2025-09-19,2025-09-04,False,13,Irregular,646.03,0,Partial Settlement,True,5,6,2,0,Email,Connected,15.61,Michael Wilson,46,Female,Homemaker,"300,000 to 500,000",Contract,775 Joo Chiat Road #15-27 Beach Road Singapore 460265 Singapore,Urban,Regional,True,True,7,7,10,Medium,IVR,High,True,670,0,3,False,13,2.01,4.59,0.47,0.2,False,Evening,Holidays
SCB904346939,96562933,Auto loan,35000.0,3047.59,23,12,9.0,3213.84,2025-09-21,2025-08-29,False,11,Irregular,3060.8,1,Not Settled,True,5,6,0,3,WhatsApp,Disconnected,16.35,John Williams,26,Female,Self-Employed,"50,000 or Below",Freelance,950 Maxwell Road #50-26 Bishan Singapore 205322 Singapore,Urban,English,False,False,7,14,3,High,WhatsApp,Low,True,677,2,2,False,-34,2.0,4.05,0.25,0.27,False,Morning,Daytime
SCB723770425,89522294,Credit card,36000.0,7310.1,1,60,10.0,780.19,2025-09-30,2025-09-29,False,50,Regular,764.89,0,Not Settled,False,4,10,0,3,Call,Connected,12.11,Li Chan,44,Female,Homemaker,"100,000 to 200,000",Freelance,157 Telok Ayer Street #28-16 Changi Singapore 926427 Singapore,Urban,English,True,True,11,21,14,Medium,IVR,Low,True,711,6,1,False,-42,2.02,4.61,0.1,0.17,True,Morning,Weekends
SCB880811341,61462171,Education loan,67000.0,44420.11,2,60,8.0,1385.69,2025-09-27,2025-09-25,False,23,Irregular,1358.52,0,Under Negotiation,True,1,6,2,1,WhatsApp,Disconnected,18.88,Ming Chan,40,Female,Student,"300,000 to 500,000",Unemployed,785 Victoria Street #30-64 High Street Singapore 960110 Singapore,Urban,Regional,True,True,5,13,13,High,Field Agent,High,True,676,1,1,False,-20,2.02,4.97,0.23,0.32,False,Evening,Weekends
SCB387822527,34939386,Credit card,32000.0,8344.48,1,60,10.0,693.51,2025-09-28,2025-09-27,False,47,Irregular,679.91,0,Under Negotiation,False,1,8,1,0,WhatsApp,Partial paid,25.78,Ming Chua,69,Male,Employed,"300,000 to 500,000",Freelance,394 East Coast Road #01-09 Toa Payoh Singapore 757626 Singapore,Urban,English,True,True,11,16,11,Low,SMS,Medium,True,699,0,2,False,2,2.12,4.62,-0.09,0.34,True,Morning,Daytime
SCB158745065,34232343,Auto loan,200000.0,158067.28,0,60,9.0,4151.67,2025-09-22,2025-09-22,False,15,Regular,4151.67,0,Partial Settlement,False,6,4,1,0,IVR,Partial paid,29.55,Jie Lee,41,Female,Self-Employed,"300,000 to 500,000",Full time,870 Lavender Street #48-05 Katong Singapore 910824 Singapore,Urban,English,True,True,9,13,9,High,SMS,High,False,720,3,0,False,15,2.15,5.41,0.08,0.27,False,Afternoon,Weekdays
SCB857120722,46570182,Education loan,35000.0,14447.85,0,48,8.0,854.45,2025-10-15,2025-10-15,False,30,Irregular,854.45,0,Under Negotiation,False,2,6,1,1,WhatsApp,Ignored,25.06,Deepa Patel,41,Male,Self-Employed,"50,000 to 100,000",Contract,387 Maxwell Road #28-15 Bedok Singapore 332418 Singapore,Urban,Regional,True,True,7,14,9,High,Email,Medium,True,705,0,0,False,3,1.99,5.11,-0.11,0.25,True,Morning,Daytime
SCB963049305,18560871,Auto loan,70000.0,26279.16,30,48,9.0,1829.05,2025-10-13,2025-09-13,False,32,Irregular,1741.95,2,Not Settled,True,1,6,5,0,Call,Promised to pay,22.52,Ling Lim,29,Female,Unemployed,"300,000 to 500,000",Unemployed,897 Scotts Road #19-49 Kranji Singapore 637302 Singapore,Urban,English,True,True,11,17,11,Low,IVR,Medium,True,605,7,1,True,-9,2.19,4.18,-0.02,0.34,False,Evening,Daytime
SCB722196969,35496277,Education loan,94000.0,8124.09,3,12,8.0,8340.45,2025-10-07,2025-10-04,False,11,Regular,8176.91,0,Not Settled,False,1,3,2,0,IVR,Connected,12.06,Ling Lim,42,Female,Employed,"200,000 to 300,000",Contract,892 Jurong East Street #34-60 Kew Drive Singapore 710898 Singapore,Urban,English,True,True,7,21,4,High,IVR,High,True,726,5,0,False,-28,1.81,5.35,0.04,0.32,False,Evening,Evening
SCB586813508,21844410,Auto loan,25000.0,20858.87,4,60,9.0,529.34,2025-10-06,2025-10-02,True,12,Irregular,518.96,0,Partial Settlement,True,2,3,1,0,Field Agent,Partial paid,23.6,Ling Lee,25,Female,Homemaker,"300,000 to 500,000",Full time,405 South Bridge Road #45-32 Hillview Singapore 961533 Singapore,Urban,English,True,False,10,15,10,Medium,IVR,Low,True,651,2,2,False,-7,2.04,4.73,0.14,0.12,False,Morning,Holidays
SCB502923337,17450242,Education loan,21000.0,9416.22,3,60,8.0,434.32,2025-10-15,2025-10-12,False,36,Regular,425.8,0,Under Negotiation,False,2,5,1,0,Field Agent,Ignored,29.72,Hui Lee,26,Male,Retired,"100,000 to 200,000",Contract,842 North Bridge Road #33-70 Watten Estate Singapore 617506 Singapore,Urban,English,True,True,12,9,6,Medium,Field Agent,Medium,True,730,3,1,False,29,2.19,4.65,0.08,0.21,False,Morning,Evening
SCB525556260,70916399,Personal loan,61000.0,1913.65,15,36,8.5,1964.13,2025-10-11,2025-09-26,True,35,Irregular,1925.62,3,Under Negotiation,True,2,6,1,0,IVR,Connected,16.94,Yan Lee,25,Male,Student,"200,000 to 300,000",Contract,129 Scotts Road #45-28 Jurong Singapore 950711 Singapore,Urban,English,False,False,10,17,8,High,Field Agent,Medium,True,560,2,0,True,-23,1.84,5.07,-0.15,0.25,False,Night,Weekdays
SCB504309278,84801306,Credit card,23000.0,11720.81,4,36,10.0,756.99,2025-10-12,2025-10-08,False,19,Regular,742.15,1,Settled,False,6,6,3,2,WhatsApp,Disconnected,15.96,Vijay Devi,62,Female,Student,"50,000 to 100,000",Unemployed,848 Simei Street #21-46 Jurong Singapore 579360 Singapore,Urban,English,True,False,10,11,9,Low,IVR,High,True,725,5,1,False,30,2.02,4.78,-0.19,0.1,False,Morning,Weekends
SCB978090441,54699126,Credit card,5000.0,228.84,2,24,10.0,235.33,2025-10-06,2025-10-04,False,23,Irregular,230.72,0,Settled,True,5,4,5,1,SMS,Ignored,23.26,Nor binti Hassan,69,Male,Student,"50,000 or Below",Full time,185 Jalan Besar #38-36 Bishan Singapore 624998 Singapore,Urban,English,False,True,10,11,6,Low,IVR,Medium,True,622,1,0,True,14,2.06,4.13,-0.07,0.24,False,Afternoon,Weekends
SCB848345245,63854239,Education loan,62000.0,44018.49,3,60,8.0,1282.28,2025-09-26,2025-09-23,False,20,Regular,1257.14,1,Settled,False,3,8,1,1,Email,Connected,12.13,Hui Chua,67,Female,Unemployed,"300,000 to 500,000",Freelance,65 Farrer Road #46-07 Upper Thomson Singapore 654944 Singapore,Urban,Regional,True,True,9,19,4,Low,IVR,Low,True,719,2,3,False,22,2.11,4.61,0.47,0.38,True,Evening,Holidays
SCB766718449,81433706,Auto loan,105000.0,4761.97,3,24,9.0,4892.84,2025-10-16,2025-10-13,False,23,Irregular,4796.9,0,Settled,True,5,6,2,1,Email,Partial paid,10.86,Michael Smith,67,Male,Student,"50,000 to 100,000",Full time,35 Marine Parade Road #14-60 Seletar Singapore 154288 Singapore,Urban,English,True,False,8,21,10,Low,Call,Medium,True,650,0,4,False,-14,1.98,4.52,0.24,0.11,False,Afternoon,Weekends
SCB411373166,40780426,Auto loan,135000.0,4293.69,35,36,9.0,4636.4,2025-09-22,2025-08-18,False,35,Irregular,4292.96,2,Partial Settlement,True,1,5,4,0,Field Agent,Ignored,17.22,Abdullah binti Abdullah,31,Others,Student,"100,000 to 200,000",Unemployed,523 Simei Street #50-66 Pasir Panjang Singapore 199406 Singapore,Urban,English,False,True,10,10,7,High,WhatsApp,Low,True,619,1,3,True,25,1.82,4.42,0.28,0.37,False,Afternoon,Weekends
SCB886739455,88813310,Personal loan,99000.0,61184.12,1,60,8.5,2071.76,2025-10-13,2025-10-12,False,26,Regular,2031.14,0,Under Negotiation,False,1,2,0,3,IVR,Promised to pay,27.19,Wei Lee,53,Male,Homemaker,"50,000 or Below",Freelance,821 Beach Road #48-75 Tampines Singapore 684087 Singapore,Urban,English,False,False,12,11,5,Medium,Call,High,True,732,1,2,False,24,1.97,4.58,0.34,0.37,False,Night,Weekends
SCB919257558,61701591,Education loan,31000.0,6638.71,34,48,8.0,817.34,2025-09-29,2025-08-26,False,39,Irregular,756.8,2,Settled,True,2,4,1,3,Field Agent,Partial paid,20.93,Hui Ong,65,Female,Homemaker,"50,000 or Below",Freelance,820 Jurong East Street #13-52 Changi Singapore 788706 Singapore,Urban,English,True,True,12,19,9,Low,Call,High,True,636,0,0,False,15,1.82,5.25,-0.17,0.3,False,Morning,Evening
SCB635993476,93187277,Credit card,46000.0,2106.51,12,24,10.0,2165.12,2025-09-28,2025-09-16,True,23,Irregular,2122.67,0,Settled,True,1,6,1,1,IVR,Partial paid,22.72,Mohamed bin Ismail,36,Female,Student,"300,000 to 500,000",Part time,878 Victoria Street #46-65 Holland Road Singapore 477923 Singapore,Urban,English,True,False,15,13,10,High,App notification,Low,True,641,1,0,False,-33,2.11,5.44,-0.09,0.22,True,Afternoon,Daytime
SCB207482006,44978990,Personal loan,20000.0,4328.49,4,60,8.5,418.54,2025-09-27,2025-09-23,False,49,Irregular,410.33,3,Settled,False,1,6,5,0,Call,Ignored,28.73,Deepa Devi,40,Female,Self-Employed,"100,000 to 200,000",Contract,705 Maxwell Road #33-75 Pasir Ris Singapore 998612 Singapore,Urban,English,True,True,9,21,9,High,SMS,High,True,662,1,2,False,46,2.15,4.45,-0.09,0.14,False,Morning,Holidays
SCB133001783,79241207,Education loan,87000.0,5399.36,3,36,8.0,2780.79,2025-09-19,2025-09-16,False,34,Regular,2726.26,0,Partial Settlement,False,5,9,3,0,WhatsApp,Ignored,24.29,Ming Ong,60,Male,Homemaker,"300,000 to 500,000",Full time,793 Holland Road #25-70 Jurong Singapore 354250 Singapore,Urban,Regional,True,True,7,20,7,Medium,IVR,High,True,699,2,2,True,23,2.01,4.5,-0.2,0.19,False,Night,Daytime
SCB448703115,36344649,Personal loan,8000.0,692.89,1,12,8.5,711.72,2025-09-26,2025-09-25,True,11,Regular,697.76,0,Partial Settlement,False,1,3,2,1,IVR,Paid fully,11.39,Hui Tan,57,Male,Student,"50,000 to 100,000",Unemployed,857 Jurong East Street #42-99 High Street Singapore 875171 Singapore,Urban,English,True,True,12,15,5,High,SMS,Medium,True,724,1,2,False,3,2.17,5.03,0.13,0.13,True,Afternoon,Evening
SCB454605166,70310452,Education loan,57000.0,1148.1,0,60,8.0,1155.75,2025-10-03,2025-10-03,False,59,Regular,1155.75,3,Not Settled,False,6,7,1,0,SMS,Promised to pay,20.89,Jie Teo,45,Female,Unemployed,"500,000 or Above",Full time,271 Chinatown Street #27-83 Holland Road Singapore 368492 Singapore,Urban,Regional,True,True,13,23,6,Low,IVR,Medium,True,696,1,0,False,27,1.97,4.63,-0.17,0.23,False,Evening,Weekdays
SCB544946385,36572549,Personal loan,73000.0,6326.07,11,12,8.5,6494.38,2025-09-18,2025-09-07,False,11,Regular,6367.04,0,Under Negotiation,False,4,6,3,0,Call,Promised to pay,22.83,Hui Chan,53,Female,Employed,"300,000 to 500,000",Full time,129 North Bridge Road #44-43 Telok Blangah Singapore 985351 Singapore,Urban,English,True,True,10,18,7,High,WhatsApp,High,True,710,1,1,False,23,2.0,5.06,-0.07,0.31,False,Morning,Daytime
SCB530112145,13602147,Education loan,91000.0,2212.61,19,48,8.0,2332.66,2025-09-29,2025-09-10,True,47,Irregular,2221.58,0,Partial Settlement,True,4,7,2,1,Field Agent,Promised to pay,12.56,Jie Lee,44,Male,Homemaker,"50,000 or Below",Contract,646 Tanglin Road #46-63 Bishan Singapore 636407 Singapore,Urban,Regional,True,False,13,21,6,Medium,SMS,Medium,True,632,2,2,False,20,1.87,5.32,0.2,0.36,True,Morning,Weekdays
